<Raymond_Theatre>	<wasCreatedOnDate>	"1928-##-##"^^xsd:date
<Christopher_Pond>	<wasBornOnDate>	"1826-##-##"^^xsd:date
<HAM_(band)>	<wasCreatedOnDate>	"1988-##-##"^^xsd:date
<Juan_José_de_Vértiz_y_Salcedo>	<wasBornOnDate>	"1719-##-##"^^xsd:date
<David_Copperfield_(comedian)>	<wasBornOnDate>	"1947-##-##"^^xsd:date
<Arab_Revolt>	<happenedOnDate>	"1916-06-##"^^xsd:date
<Margaret_Campbell_(politician)>	<diedOnDate>	"1999-##-##"^^xsd:date
<Sir_Oswald_Mosley,_4th_Baronet>	<diedOnDate>	"1915-##-##"^^xsd:date
<Harold_Evans>	<wasCreatedOnDate>	"1992-12-##"^^xsd:date
<London_Bridge_(TV_series)>	<wasDestroyedOnDate>	"1999-03-31"^^xsd:date
<Isaac_Carasso>	<diedOnDate>	"1939-##-##"^^xsd:date
<RT-2PM_Topol>	<wasCreatedOnDate>	"1988-##-##"^^xsd:date
<Richard_Arkwright>	<diedOnDate>	"1792-##-##"^^xsd:date
<Look_Away_(Big_Country_song)>	<wasCreatedOnDate>	"1985-##-##"^^xsd:date
<The_Likely_Lads>	<wasDestroyedOnDate>	"1966-07-23"^^xsd:date
<William_Wagner>	<wasBornOnDate>	"1820-##-##"^^xsd:date
<196th_Ohio_Infantry>	<wasDestroyedOnDate>	"1865-##-##"^^xsd:date
<Sacred_Silence>	<wasCreatedOnDate>	"1996-##-##"^^xsd:date
<Slipknot_(album)>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Alien_Worlds_(radio)>	<wasCreatedOnDate>	"1978-01-07"^^xsd:date
<Karl_Ricks_Anderson>	<wasBornOnDate>	"1937-##-##"^^xsd:date
<Daniel_O'Connell>	<wasBornOnDate>	"1775-08-06"^^xsd:date
<Gregory_Corso>	<diedOnDate>	"2001-01-17"^^xsd:date
<James_Still>	<wasBornOnDate>	"1906-07-16"^^xsd:date
<Columba>	<wasBornOnDate>	"521-12-07"^^xsd:date
<Saint_Pantaleon>	<diedOnDate>	"303-##-##"^^xsd:date
<Cathedral_of_Our_Lady_of_Guadalupe>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<WCAR>	<wasCreatedOnDate>	"1963-##-##"^^xsd:date
<Bridgetown,_Nova_Scotia>	<wasCreatedOnDate>	"1783-##-##"^^xsd:date
<Weimar_Republic>	<wasCreatedOnDate>	"1919-##-##"^^xsd:date
<John_Mark_(athlete)>	<wasBornOnDate>	"1925-##-##"^^xsd:date
<Pluto_(Astro_Boy)>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date
<Roger_Corbet>	<diedOnDate>	"1538-##-##"^^xsd:date
<Polish_People's_Party_(1945–49)>	<wasDestroyedOnDate>	"1949-##-##"^^xsd:date
<Coyote_(1992_film)>	<wasCreatedOnDate>	"1992-06-##"^^xsd:date
<Hugh_Williams_(historian)>	<wasBornOnDate>	"1843-##-##"^^xsd:date
<Everything_but_the_Girl_(album)>	<wasCreatedOnDate>	"1984-##-##"^^xsd:date
<Eye_(Centaur_Publications)>	<wasCreatedOnDate>	"1939-##-##"^^xsd:date
<Howard,_South_Dakota>	<wasCreatedOnDate>	"1885-##-##"^^xsd:date
<William_Halstead>	<diedOnDate>	"1878-##-##"^^xsd:date
<Foxfire_(1987_film)>	<wasCreatedOnDate>	"1987-##-##"^^xsd:date
<George_Frederic_Still>	<diedOnDate>	"1941-06-28"^^xsd:date
<Unforgiven_(2013_film)>	<wasCreatedOnDate>	"2013-09-06"^^xsd:date
<Robert_Barton_(British_Army_officer)>	<wasBornOnDate>	"1770-##-##"^^xsd:date
<The_Da_Vinci_Code>	<wasCreatedOnDate>	"2003-04-##"^^xsd:date
<Ayacucho>	<wasCreatedOnDate>	"1540-04-25"^^xsd:date
<John_Tasker_Howard>	<wasBornOnDate>	"1890-##-##"^^xsd:date
<Captaincy_General_of_Santo_Domingo>	<wasCreatedOnDate>	"1493-##-##"^^xsd:date
<William_Holden_(footballer)>	<wasBornOnDate>	"1860-##-##"^^xsd:date
<Andrew_Taylor_Still>	<diedOnDate>	"1917-12-12"^^xsd:date
<Troy,_Pennsylvania>	<wasCreatedOnDate>	"1845-##-##"^^xsd:date
<Muddy_Waters_(album)>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Herndon_High_School>	<wasCreatedOnDate>	"1911-##-##"^^xsd:date
<Terminal_Velocity_(video_game)>	<happenedOnDate>	"1995-##-##"^^xsd:date
<Assumption_Antipolo>	<wasCreatedOnDate>	"1974-##-##"^^xsd:date
<Blossom_Dearie>	<wasBornOnDate>	"1924-04-28"^^xsd:date
<USS_Cinchona_(AN-12)>	<wasDestroyedOnDate>	"1946-11-06"^^xsd:date
<The_Omen>	<wasCreatedOnDate>	"1976-06-06"^^xsd:date
<Trippin>	<wasCreatedOnDate>	"2006-11-12"^^xsd:date
<Hornet_(comics)>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Bobby_Moore_(pitcher)>	<wasBornOnDate>	"1958-11-08"^^xsd:date
<Girls_(Tina_Turner_song)>	<wasCreatedOnDate>	"1986-##-##"^^xsd:date
<James_Lent_(Nova_Scotia_politician)>	<wasBornOnDate>	"1753-##-##"^^xsd:date
<NFL_Jams_(1996_album)>	<wasCreatedOnDate>	"1996-11-26"^^xsd:date
<Free_Territory>	<wasCreatedOnDate>	"1918-##-##"^^xsd:date
<John_McCloskey>	<wasBornOnDate>	"1810-03-10"^^xsd:date
<Turbulence_(Aviator_album)>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date
<Hi-Five_(album)>	<wasCreatedOnDate>	"1990-##-##"^^xsd:date
<Wordplay_(UK_game_show)>	<wasDestroyedOnDate>	"2009-07-31"^^xsd:date
<Shame_(Rushdie_novel)>	<wasCreatedOnDate>	"1983-09-08"^^xsd:date
<Air_(novel)>	<wasCreatedOnDate>	"2004-10-##"^^xsd:date
<Thomas_Lowry_(racehorse_breeder)>	<diedOnDate>	"1944-##-##"^^xsd:date
<Awake_(Mutiny_Within_song)>	<wasCreatedOnDate>	"2008-12-##"^^xsd:date
<Mike_Donovan_(baseball)>	<wasBornOnDate>	"1881-10-18"^^xsd:date
<Boston_Irish_Wolfhounds>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Free_Willy_(TV_series)>	<wasDestroyedOnDate>	"1994-11-26"^^xsd:date
<New_Democracy_(Sweden)>	<wasDestroyedOnDate>	"2000-##-##"^^xsd:date
<Question_(short_story)>	<wasCreatedOnDate>	"1955-03-##"^^xsd:date
<Atlanta_Silverbacks>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<A_(band)>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Mike_Donovan_(baseball)>	<diedOnDate>	"1938-02-03"^^xsd:date
<Who_Framed_Roger_Rabbit_(1989_video_game)>	<wasCreatedOnDate>	"1989-09-##"^^xsd:date
<Crimes_(album)>	<wasCreatedOnDate>	"2004-04-##"^^xsd:date
<Trippin'>	<wasCreatedOnDate>	"2005-##-##"^^xsd:date
<Swadeshabhimani_(newspaper)>	<wasDestroyedOnDate>	"1910-##-##"^^xsd:date
<Gossip_(video_game)>	<happenedOnDate>	"1983-##-##"^^xsd:date
<Son_(TV_series)>	<wasDestroyedOnDate>	"2012-06-25"^^xsd:date
<Bill_Holden_(baseball)>	<diedOnDate>	"1971-09-14"^^xsd:date
<Anthology_(Ensemble_Renaissance_album)>	<wasCreatedOnDate>	"1997-09-14"^^xsd:date
<Longueuil–Université-de-Sherbrooke_(Montreal_Metro)>	<wasCreatedOnDate>	"1967-##-##"^^xsd:date
<U2_(Vienna_U-Bahn)>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date
<Brandon_Lee>	<diedOnDate>	"1993-03-31"^^xsd:date
<Harlem_(band)>	<wasCreatedOnDate>	"2007-##-##"^^xsd:date
<Country_(film)>	<wasCreatedOnDate>	"1984-09-28"^^xsd:date
<William_Davidson_(conspirator)>	<diedOnDate>	"1820-##-##"^^xsd:date
<Fiat_Dino>	<wasCreatedOnDate>	"1966-##-##"^^xsd:date
<Pond,_California>	<wasCreatedOnDate>	"1889-##-##"^^xsd:date
<Belgrano_II_Base>	<wasCreatedOnDate>	"1979-02-05"^^xsd:date
<Heroine_(2005_film)>	<wasCreatedOnDate>	"2005-05-06"^^xsd:date
<Leonardo_(TV_series)>	<wasDestroyedOnDate>	"2012-12-06"^^xsd:date
<Akron,_Pennsylvania>	<wasCreatedOnDate>	"1884-##-##"^^xsd:date
<Manuel_Quintas_de_Almeida>	<wasBornOnDate>	"1957-##-##"^^xsd:date
<Peter_Baumann_(psychiatrist)>	<wasBornOnDate>	"1935-##-##"^^xsd:date
<John_Vanbrugh>	<wasBornOnDate>	"1664-01-24"^^xsd:date
<Troy,_Michigan>	<wasCreatedOnDate>	"1955-##-##"^^xsd:date
<Sledgehammer_Games>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Mario_Party_3>	<happenedOnDate>	"2000-##-##"^^xsd:date
<Richard_Arkwright_(barrister)>	<wasBornOnDate>	"1835-##-##"^^xsd:date
<Peter_Baumann>	<wasBornOnDate>	"1953-01-29"^^xsd:date
<Arcadius>	<wasBornOnDate>	"377-##-##"^^xsd:date
<Mario_Party_4>	<wasCreatedOnDate>	"2002-10-21"^^xsd:date
<Johnny_Majors>	<wasBornOnDate>	"1935-05-21"^^xsd:date
<Curb_(album)>	<wasCreatedOnDate>	"1996-05-01"^^xsd:date
<Paris_(Marc_Lavoine_album)>	<wasCreatedOnDate>	"1991-10-##"^^xsd:date
<An_Claidheamh_Soluis>	<wasCreatedOnDate>	"1899-##-##"^^xsd:date
<Edward_Osborne_(Mayor_of_Hythe)>	<wasBornOnDate>	"1861-##-##"^^xsd:date
<Ruja_(EP)>	<wasCreatedOnDate>	"1979-##-##"^^xsd:date
<Terry_Walsh_(actor)>	<wasBornOnDate>	"1939-05-05"^^xsd:date
<Vigilante_8>	<wasCreatedOnDate>	"1998-05-31"^^xsd:date
<Algernon_Maudslay>	<wasBornOnDate>	"1873-01-10"^^xsd:date
<Thor's_Hammer_(Tusenfryd)>	<wasCreatedOnDate>	"2013-##-##"^^xsd:date
<Cornbread_(album)>	<wasCreatedOnDate>	"1965-09-18"^^xsd:date
<Peter_Courtenay>	<diedOnDate>	"1492-09-23"^^xsd:date
<Rich_Aude>	<wasBornOnDate>	"1971-07-13"^^xsd:date
<Candy_(Chet_Baker_album)>	<wasCreatedOnDate>	"1985-06-##"^^xsd:date
<Hieronymus_Pez>	<wasBornOnDate>	"1685-##-##"^^xsd:date
<Instinct_(Dollhouse)>	<wasCreatedOnDate>	"2009-10-02"^^xsd:date
<John_Venn_(1759–1813)>	<wasBornOnDate>	"1759-##-##"^^xsd:date
<Make_It_Last_(Kate_Miller-Heidke_song)>	<wasCreatedOnDate>	"2007-09-04"^^xsd:date
<Gear_(magazine)>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Annunciation_(Lippi,_Munich)>	<wasCreatedOnDate>	"1443-##-##"^^xsd:date
<2032_Ethel>	<wasCreatedOnDate>	"1970-07-30"^^xsd:date
<Seraphim_of_Sarov>	<wasBornOnDate>	"1754-08-01"^^xsd:date
<Daylight_(Pigpen_album)>	<wasCreatedOnDate>	"1997-##-##"^^xsd:date
<Eduardo_Adelino_da_Silva>	<wasBornOnDate>	"1979-10-13"^^xsd:date
<Veena_(actress)>	<wasBornOnDate>	"1926-##-##"^^xsd:date
<Henry_Bruce,_1st_Baron_Aberdare>	<diedOnDate>	"1895-02-25"^^xsd:date
<John_Carpenter_(town_clerk)>	<diedOnDate>	"1441-03-08"^^xsd:date
<Punchline_(film)>	<wasCreatedOnDate>	"1988-10-07"^^xsd:date
<Destry_Rides_Again_(album)>	<wasCreatedOnDate>	"1959-05-##"^^xsd:date
<Joe_Wright_(greyhound_trainer)>	<diedOnDate>	"1923-##-##"^^xsd:date
<Amazonia_(film)>	<wasCreatedOnDate>	"2013-09-07"^^xsd:date
<The_Question_(Emery_album)>	<wasCreatedOnDate>	"2005-08-02"^^xsd:date
<Marie-Jacques_Perrier>	<wasBornOnDate>	"1924-11-22"^^xsd:date
<Goliath_(Westerfeld_novel)>	<wasCreatedOnDate>	"2011-09-20"^^xsd:date
<Raymond,_New_Hampshire>	<wasCreatedOnDate>	"1764-##-##"^^xsd:date
<Fort_Assinniboine>	<wasCreatedOnDate>	"1879-##-##"^^xsd:date
<Porto-Novo>	<wasCreatedOnDate>	"16##-##-##"^^xsd:date
<Louisville,_Kentucky>	<wasCreatedOnDate>	"1778-##-##"^^xsd:date
<Swaziland_Stock_Exchange>	<wasCreatedOnDate>	"1990-##-##"^^xsd:date
<Perchance_to_Dream_(novel)>	<wasCreatedOnDate>	"1991-##-##"^^xsd:date
<An_Claidheamh_Soluis>	<wasDestroyedOnDate>	"1931-##-##"^^xsd:date
<Galleon_(video_game)>	<happenedOnDate>	"2004-##-##"^^xsd:date
<John_McDonnell_(footballer)>	<wasBornOnDate>	"1965-03-26"^^xsd:date
<Razzle_Dazzle_(album)>	<wasCreatedOnDate>	"2010-10-13"^^xsd:date
<John_Lent>	<wasBornOnDate>	"1948-##-##"^^xsd:date
<Epsom_Downs_railway_station>	<wasCreatedOnDate>	"1865-##-##"^^xsd:date
<Charles_Cornwallis,_1st_Earl_Cornwallis>	<wasBornOnDate>	"1700-##-##"^^xsd:date
<Deborah_Moore_(presenter)>	<wasBornOnDate>	"1965-##-##"^^xsd:date
<Bartleby_(2001_film)>	<wasCreatedOnDate>	"2001-03-10"^^xsd:date
<Donald_Trump_(song)>	<wasCreatedOnDate>	"2011-02-08"^^xsd:date
<Proculus_of_Bologna>	<diedOnDate>	"304-##-##"^^xsd:date
<Fool's_Gold_(2008_film)>	<wasCreatedOnDate>	"2008-02-08"^^xsd:date
<Ernie_(The_Fastest_Milkman_in_the_West)>	<wasCreatedOnDate>	"1971-##-##"^^xsd:date
<Fahrenheit_(roller_coaster)>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<Keith_Jackson_(tight_end)>	<wasBornOnDate>	"1965-04-19"^^xsd:date
<Edward_Augustus_Bond>	<diedOnDate>	"1898-01-02"^^xsd:date
<Angels_with_Dirty_Faces>	<wasCreatedOnDate>	"1938-11-24"^^xsd:date
<Whoopi>	<wasDestroyedOnDate>	"2004-04-20"^^xsd:date
<Mardi_Gras_(1943_film)>	<wasCreatedOnDate>	"1943-10-01"^^xsd:date
<William_Tell_(1960_film)>	<wasCreatedOnDate>	"1960-##-##"^^xsd:date
<Florida_(30_Rock)>	<wasCreatedOnDate>	"2013-01-17"^^xsd:date
<Trickster_Online>	<wasCreatedOnDate>	"2003-##-##"^^xsd:date
<Berkeley_Lent>	<wasBornOnDate>	"1921-09-22"^^xsd:date
<Acolytes_(film)>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<La_Paloma,_Rocha>	<wasCreatedOnDate>	"1874-##-##"^^xsd:date
<Catan_(2007_video_game)>	<wasCreatedOnDate>	"2007-05-02"^^xsd:date
<Chant_(Merzbow_album)>	<wasCreatedOnDate>	"1984-##-##"^^xsd:date
<Henry_Jacobs>	<wasBornOnDate>	"1924-##-##"^^xsd:date
<Benin>	<wasCreatedOnDate>	"1960-08-01"^^xsd:date
<Blonde_(Alizée_album)>	<wasCreatedOnDate>	"2014-06-23"^^xsd:date
<Xbox_(console)>	<wasCreatedOnDate>	"2001-##-##"^^xsd:date
<Kevin_James>	<wasBornOnDate>	"1965-04-26"^^xsd:date
<Aude_Moreau>	<wasBornOnDate>	"1990-08-05"^^xsd:date
<Süleymaniye_Mosque>	<wasCreatedOnDate>	"1558-##-##"^^xsd:date
<Ecology_(journal)>	<wasCreatedOnDate>	"1920-##-##"^^xsd:date
<Wordplay_(film)>	<wasCreatedOnDate>	"2006-##-##"^^xsd:date
<Anthology_(The_Supremes_album)>	<wasCreatedOnDate>	"1974-05-##"^^xsd:date
<Puffin_Books>	<wasCreatedOnDate>	"1940-##-##"^^xsd:date
<William_Ramsay>	<diedOnDate>	"1916-07-23"^^xsd:date
<David_Copperfield_(2000_film)>	<wasCreatedOnDate>	"2000-12-10"^^xsd:date
<Economy,_Pennsylvania>	<wasCreatedOnDate>	"1827-##-##"^^xsd:date
<Huang_Chuncai>	<wasBornOnDate>	"1977-##-##"^^xsd:date
<Nicholas_Hammond>	<wasBornOnDate>	"1950-05-15"^^xsd:date
<Metamorphosis_(Iron_Butterfly_album)>	<wasCreatedOnDate>	"1970-07-##"^^xsd:date
<William_Salmon_(painter)>	<wasBornOnDate>	"1928-##-##"^^xsd:date
<Richard_Wingfield,_1st_Viscount_Powerscourt_(first_creation)>	<wasBornOnDate>	"1550-##-##"^^xsd:date
<Abdullah_ibn_Abdul-Muttalib>	<diedOnDate>	"570-##-##"^^xsd:date
<Nagarjun>	<diedOnDate>	"1998-11-05"^^xsd:date
<Rosetta_Stone_(software)>	<wasCreatedOnDate>	"1992-##-##"^^xsd:date
<The_Lion_King>	<wasCreatedOnDate>	"1994-06-15"^^xsd:date
<Crouching_Tiger,_Hidden_Dragon>	<wasCreatedOnDate>	"2000-07-06"^^xsd:date
<Sonic_the_Hedgehog_(1991_video_game)>	<happenedOnDate>	"1991-##-##"^^xsd:date
<Electric_(Girlband_song)>	<wasCreatedOnDate>	"2007-04-28"^^xsd:date
<Taboo_(Don_Omar_song)>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Brian_Harvey_(lecturer)>	<wasBornOnDate>	"1949-##-##"^^xsd:date
<Resident_Evil_Zero>	<wasCreatedOnDate>	"2002-11-12"^^xsd:date
<Spook_Busters>	<wasCreatedOnDate>	"1946-08-24"^^xsd:date
<Umbrella_(Shota_Shimizu_album)>	<wasCreatedOnDate>	"2008-11-26"^^xsd:date
<196th_Infantry_Brigade_(United_States)>	<wasCreatedOnDate>	"1921-##-##"^^xsd:date
<Belfast_(album)>	<wasCreatedOnDate>	"2004-##-##"^^xsd:date
<Marquis_de_Condorcet>	<wasCreatedOnDate>	"1983-02-04"^^xsd:date
<The_Nearness_of_You_(Helen_Merrill_album)>	<wasCreatedOnDate>	"1958-##-##"^^xsd:date
<Richard_III_(2008_film)>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<Isaac_D'Israeli>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<Emmanuel_Carasso>	<diedOnDate>	"1934-##-##"^^xsd:date
<Robert_Mueller_Municipal_Airport>	<wasDestroyedOnDate>	"1999-##-##"^^xsd:date
<Ponniyin_Selvan_(2005_film)>	<wasCreatedOnDate>	"2005-08-15"^^xsd:date
<Mario_Party_8>	<happenedOnDate>	"2007-##-##"^^xsd:date
<Quinceañera_(telenovela)>	<wasCreatedOnDate>	"1987-##-##"^^xsd:date
<Blossom_Dearie_(album)>	<wasCreatedOnDate>	"1956-##-##"^^xsd:date
<Phil_Rosenthal>	<wasBornOnDate>	"1963-07-14"^^xsd:date
<Charles_Wentworth_Dilke>	<wasBornOnDate>	"1789-##-##"^^xsd:date
<Landgravine_Elisabeth_Amalie_of_Hesse-Darmstadt>	<diedOnDate>	"1709-08-04"^^xsd:date
<Kaarlo_Juho_Ståhlberg>	<wasBornOnDate>	"1865-01-28"^^xsd:date
<People_Get_Ready_(The_Impressions_album)>	<wasCreatedOnDate>	"1965-02-##"^^xsd:date
<Steve_Martin_(Virginia_politician)>	<wasBornOnDate>	"1956-##-##"^^xsd:date
<Girlfight>	<wasCreatedOnDate>	"2000-01-22"^^xsd:date
<Selene_(Underworld)>	<wasCreatedOnDate>	"2003-##-##"^^xsd:date
<Great_Plains_(band)>	<wasDestroyedOnDate>	"1996-##-##"^^xsd:date
<Flash_Forward>	<wasCreatedOnDate>	"1996-09-07"^^xsd:date
<Electric_Sheep>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Assumption_Iloilo>	<wasCreatedOnDate>	"1910-##-##"^^xsd:date
<Nazi_Germany>	<wasDestroyedOnDate>	"1945-##-##"^^xsd:date
<Virtuality_(song)>	<wasCreatedOnDate>	"1996-##-##"^^xsd:date
<Sugarloaf_Reservoir>	<wasCreatedOnDate>	"1981-##-##"^^xsd:date
<Victory_(2013_film)>	<wasCreatedOnDate>	"2013-08-23"^^xsd:date
<Electroshock_(wrestler)>	<wasBornOnDate>	"1970-04-22"^^xsd:date
<Bexley,_Ohio>	<wasCreatedOnDate>	"1908-##-##"^^xsd:date
<Gordon_Campbell,_Baron_Campbell_of_Croy>	<diedOnDate>	"2005-##-##"^^xsd:date
<Shrewsbury_Abbey>	<wasCreatedOnDate>	"1083-##-##"^^xsd:date
<Spatz>	<wasDestroyedOnDate>	"1992-04-10"^^xsd:date
<Tsar_(film)>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Gyles_Mackrell>	<diedOnDate>	"1959-##-##"^^xsd:date
<54_(film)>	<wasCreatedOnDate>	"1998-08-28"^^xsd:date
<Larry_Taylor_(basketball)>	<wasBornOnDate>	"1980-##-##"^^xsd:date
<The_Adventures_of_Sherlock_Holmes>	<wasCreatedOnDate>	"1892-##-##"^^xsd:date
<Rudolf_I_of_Bohemia>	<wasBornOnDate>	"1281-##-##"^^xsd:date
<Communist_Party_of_Germany>	<wasCreatedOnDate>	"1918-##-##"^^xsd:date
<Borgia_(TV_series)>	<wasCreatedOnDate>	"2011-07-10"^^xsd:date
<William_Holden>	<wasCreatedOnDate>	"1930-##-##"^^xsd:date
<Qatar>	<wasCreatedOnDate>	"1878-12-18"^^xsd:date
<Managua>	<wasCreatedOnDate>	"1819-##-##"^^xsd:date
<Howard_City,_Michigan>	<wasCreatedOnDate>	"1868-##-##"^^xsd:date
<Clinton,_Indiana>	<wasCreatedOnDate>	"1829-##-##"^^xsd:date
<Candy_(Drippin'_Like_Water)>	<wasCreatedOnDate>	"2006-12-12"^^xsd:date
<Thunder_River_(ride)>	<wasDestroyedOnDate>	"2005-##-##"^^xsd:date
<John_Locke>	<wasBornOnDate>	"1632-08-29"^^xsd:date
<Rudolf_I,_Margrave_of_Baden-Baden>	<wasBornOnDate>	"1230-##-##"^^xsd:date
<September_(band)>	<wasDestroyedOnDate>	"1979-##-##"^^xsd:date
<Men_at_Work_(TV_series)>	<wasCreatedOnDate>	"2012-05-24"^^xsd:date
<Nawaz_Sharif>	<diedOnDate>	"2011-10-23"^^xsd:date
<John_Buchan,_2nd_Baron_Tweedsmuir>	<diedOnDate>	"1996-##-##"^^xsd:date
<MC_Layla>	<wasBornOnDate>	"1982-10-05"^^xsd:date
<Battleaxe_(novel)>	<wasCreatedOnDate>	"1995-05-07"^^xsd:date
<Hi-5_House>	<wasCreatedOnDate>	"2013-##-##"^^xsd:date
<Catwalk_(TV_series)>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<Robert_Todd_Lincoln>	<wasBornOnDate>	"1843-08-01"^^xsd:date
<Karl_von_Plettenberg>	<wasBornOnDate>	"1852-12-18"^^xsd:date
<Studio_54>	<wasCreatedOnDate>	"1977-##-##"^^xsd:date
<War_(Bone_Thugs-n-Harmony_song)>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Jeopardy!>	<wasCreatedOnDate>	"1964-03-30"^^xsd:date
<Bemerhak_Negia_Mikan>	<wasCreatedOnDate>	"2003-##-##"^^xsd:date
<Supergirl_(Kara_Zor-El)>	<wasCreatedOnDate>	"1958-##-##"^^xsd:date
<Area_(band)>	<wasCreatedOnDate>	"1972-##-##"^^xsd:date
<USS_Saugus_(LSV-4)>	<wasCreatedOnDate>	"1945-02-22"^^xsd:date
<José_Luis_Salcedo_Bastardo>	<diedOnDate>	"2005-##-##"^^xsd:date
<Dave_Cameron_(ice_hockey)>	<wasBornOnDate>	"1958-07-29"^^xsd:date
<Electric_(Paul_Rodgers_album)>	<wasCreatedOnDate>	"1999-12-##"^^xsd:date
<Jack_Marshall_(composer)>	<diedOnDate>	"1973-09-20"^^xsd:date
<We_Came_as_Romans>	<wasCreatedOnDate>	"2005-##-##"^^xsd:date
<Rebecca_Nurse>	<wasCreatedOnDate>	"1993-##-##"^^xsd:date
<Peter_Courtenay>	<wasBornOnDate>	"1432-##-##"^^xsd:date
<William_Still>	<diedOnDate>	"1902-07-14"^^xsd:date
<Get_Smart_(1995_TV_series)>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Elisabeth_Henriette_of_Hesse-Kassel>	<diedOnDate>	"1683-07-07"^^xsd:date
<Zurich_(Praxis_album)>	<wasCreatedOnDate>	"1996-06-21"^^xsd:date
<Ghent_(NYCRR_station)>	<wasDestroyedOnDate>	"1972-##-##"^^xsd:date
<Ligue_1>	<wasCreatedOnDate>	"1932-##-##"^^xsd:date
<Tobruk_(1967_film)>	<wasCreatedOnDate>	"1967-02-07"^^xsd:date
<Kenmare_Resources>	<wasCreatedOnDate>	"1985-##-##"^^xsd:date
<Murderers_(film)>	<wasCreatedOnDate>	"2006-06-28"^^xsd:date
<César_de_Missy>	<wasBornOnDate>	"1703-##-##"^^xsd:date
<Scarecrow_(1973_film)>	<wasCreatedOnDate>	"1973-04-11"^^xsd:date
<David_Copperfield_(1993_film)>	<wasCreatedOnDate>	"1993-12-10"^^xsd:date
<Sam_Spiegel>	<diedOnDate>	"1985-12-31"^^xsd:date
<Bauhaus_(company)>	<wasCreatedOnDate>	"1960-##-##"^^xsd:date
<1776_(book)>	<wasCreatedOnDate>	"2005-05-24"^^xsd:date
<Piedras_Blancas_Light_Station>	<wasCreatedOnDate>	"1875-##-##"^^xsd:date
<Leon_Clarke>	<wasBornOnDate>	"1985-02-10"^^xsd:date
<Boulevard_(band)>	<wasDestroyedOnDate>	"1991-##-##"^^xsd:date
<Harold_Hunter>	<wasBornOnDate>	"1974-04-02"^^xsd:date
<Robert_Millar>	<wasBornOnDate>	"1958-09-13"^^xsd:date
<Louis_II,_Duke_of_Bavaria>	<diedOnDate>	"1294-02-02"^^xsd:date
<Buxton,_North_Dakota>	<wasCreatedOnDate>	"1880-##-##"^^xsd:date
<Alien_Ant_Farm>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Devdas_(1928_film)>	<wasCreatedOnDate>	"1927-##-##"^^xsd:date
<Still,_the_Scraps_of_Prison>	<wasCreatedOnDate>	"2005-##-##"^^xsd:date
<Golden_Balls_(film)>	<wasCreatedOnDate>	"1993-09-24"^^xsd:date
<Shower_(film)>	<wasCreatedOnDate>	"1999-09-14"^^xsd:date
<Battleship_(1993_video_game)>	<wasCreatedOnDate>	"1993-09-##"^^xsd:date
<Scarecrow_(Oz)>	<wasCreatedOnDate>	"1900-##-##"^^xsd:date
<In_Medias_Res_(Krypteria_album)>	<wasCreatedOnDate>	"2005-07-25"^^xsd:date
<You've_Got_a_Friend_(television_show)>	<wasCreatedOnDate>	"2004-01-21"^^xsd:date
<Callas_Forever>	<wasCreatedOnDate>	"2002-##-##"^^xsd:date
<José-Antonio_Campos-Ortega>	<wasBornOnDate>	"1940-##-##"^^xsd:date
<Shrewsbury,_Pennsylvania>	<wasCreatedOnDate>	"1800-##-##"^^xsd:date
<Electroshock_(album)>	<wasCreatedOnDate>	"2012-##-##"^^xsd:date
<Cardinal_Newman_High_School_(West_Palm_Beach,_Florida)>	<wasCreatedOnDate>	"1961-##-##"^^xsd:date
<In_Medias_Res_(band)>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Noni_Răzvan_Ene>	<wasBornOnDate>	"1992-04-17"^^xsd:date
<Nurses_(TV_series)>	<wasCreatedOnDate>	"1991-09-14"^^xsd:date
<Robert_Pugh_(Jesuit)>	<diedOnDate>	"1679-##-##"^^xsd:date
<Dino_(Italian_singer)>	<wasBornOnDate>	"1948-##-##"^^xsd:date
