<Q1193176752>	<wasCreatedOnDate>	"1361-##-##"^^xsd:date
<Q943539789>	<wasCreatedOnDate>	"1987-##-##"^^xsd:date
<Q56562827>	<wasCreatedOnDate>	"1973-01-##"^^xsd:date
<Q1344470943>	<wasCreatedOnDate>	"1930-##-##"^^xsd:date
<Q-2135672388>	<diedOnDate>	"1947-04-07"^^xsd:date
<Q-2063513901>	<happenedOnDate>	"2005-##-##"^^xsd:date
<Q-1544820635>	<wasDestroyedOnDate>	"1921-##-##"^^xsd:date
<Q-178565216>	<wasCreatedOnDate>	"1849-##-##"^^xsd:date
<Q805971760>	<wasCreatedOnDate>	"1971-##-##"^^xsd:date
<Q858803375>	<wasCreatedOnDate>	"1895-##-##"^^xsd:date
<Q1080756982>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q2022759928>	<diedOnDate>	"-323-06-11"^^xsd:date
<Q2078738733>	<diedOnDate>	"1980-##-##"^^xsd:date
<Q433725079>	<wasBornOnDate>	"1821-12-11"^^xsd:date
<Q-1636861305>	<wasBornOnDate>	"1809-##-##"^^xsd:date
<Q2093140563>	<wasCreatedOnDate>	"1898-##-##"^^xsd:date
<Q-597444921>	<wasCreatedOnDate>	"2005-11-15"^^xsd:date
<Q1218742376>	<wasBornOnDate>	"1957-##-##"^^xsd:date
<Q185723959>	<happenedOnDate>	"1904-##-##"^^xsd:date
<Q-1758214134>	<wasCreatedOnDate>	"1930-##-##"^^xsd:date
<Q-2117643611>	<wasCreatedOnDate>	"1929-07-19"^^xsd:date
<Q-1952249486>	<diedOnDate>	"1891-##-##"^^xsd:date
<Q-1767324910>	<wasCreatedOnDate>	"1969-11-##"^^xsd:date
<Q2042904485>	<diedOnDate>	"1849-05-02"^^xsd:date
<Q910111003>	<wasBornOnDate>	"1896-11-16"^^xsd:date
<Q2127274318>	<diedOnDate>	"1995-##-##"^^xsd:date
<Q-860944152>	<wasCreatedOnDate>	"1982-01-03"^^xsd:date
<Q706121638>	<wasCreatedOnDate>	"1958-##-##"^^xsd:date
<Q-693525090>	<wasCreatedOnDate>	"2007-11-22"^^xsd:date
<Q-1654930109>	<wasCreatedOnDate>	"1974-12-25"^^xsd:date
<Q1221404782>	<wasCreatedOnDate>	"1988-##-##"^^xsd:date
<Q-558388635>	<diedOnDate>	"1869-03-##"^^xsd:date
<Q954580259>	<wasCreatedOnDate>	"2013-##-##"^^xsd:date
<Q552226674>	<wasCreatedOnDate>	"1997-07-09"^^xsd:date
<Q18122850>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Q-319593054>	<happenedOnDate>	"1996-##-##"^^xsd:date
<Q661455105>	<wasCreatedOnDate>	"1764-##-##"^^xsd:date
<Q-738360367>	<wasBornOnDate>	"-430-##-##"^^xsd:date
<Q1974709032>	<diedOnDate>	"1710-##-##"^^xsd:date
<Q-1679633588>	<wasCreatedOnDate>	"08##-##-##"^^xsd:date
<Q1516327732>	<wasDestroyedOnDate>	"1956-##-##"^^xsd:date
<Q-1639450126>	<wasCreatedOnDate>	"1968-##-##"^^xsd:date
<Q-483477374>	<wasCreatedOnDate>	"2001-##-##"^^xsd:date
<Q-264602208>	<wasCreatedOnDate>	"1990-##-##"^^xsd:date
<Q660189386>	<wasCreatedOnDate>	"1972-##-##"^^xsd:date
<Q2110803693>	<wasCreatedOnDate>	"2008-10-01"^^xsd:date
<Q1602066985>	<wasBornOnDate>	"1520-##-##"^^xsd:date
<Q2016758307>	<wasBornOnDate>	"1959-##-##"^^xsd:date
<Q-1029648160>	<wasCreatedOnDate>	"2000-12-06"^^xsd:date
<Q2047323811>	<diedOnDate>	"1959-09-22"^^xsd:date
<Q1630760062>	<wasCreatedOnDate>	"1968-09-##"^^xsd:date
<Q-355733083>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Q-1556776461>	<wasBornOnDate>	"1815-04-16"^^xsd:date
<Q555010075>	<diedOnDate>	"1634-09-09"^^xsd:date
<Q1539746635>	<wasCreatedOnDate>	"1997-03-03"^^xsd:date
<Q1201694160>	<wasBornOnDate>	"1892-03-26"^^xsd:date
<Q-74984086>	<diedOnDate>	"1933-##-##"^^xsd:date
<Q1974608761>	<wasCreatedOnDate>	"1978-##-##"^^xsd:date
<Q2114605841>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<Q1804588649>	<wasBornOnDate>	"1366-##-##"^^xsd:date
<Q1610441835>	<wasCreatedOnDate>	"2012-03-11"^^xsd:date
<Q1313779067>	<wasCreatedOnDate>	"1941-##-##"^^xsd:date
<Q2091657161>	<wasDestroyedOnDate>	"2007-##-##"^^xsd:date
<Q-1350984201>	<happenedOnDate>	"1945-02-09"^^xsd:date
<Q987303751>	<wasCreatedOnDate>	"1994-03-09"^^xsd:date
<Q-2059084820>	<wasBornOnDate>	"1586-##-##"^^xsd:date
<Q-804901837>	<wasCreatedOnDate>	"2002-##-##"^^xsd:date
<Q2032887542>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Q1225103153>	<wasCreatedOnDate>	"1996-05-31"^^xsd:date
<Q-482778951>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date
<Q324244338>	<diedOnDate>	"1990-11-06"^^xsd:date
<Q-530260010>	<wasCreatedOnDate>	"1897-##-##"^^xsd:date
<Q1624871200>	<wasBornOnDate>	"1805-##-##"^^xsd:date
<Q1767284217>	<wasBornOnDate>	"1918-07-09"^^xsd:date
<Q-709036324>	<wasBornOnDate>	"1936-07-25"^^xsd:date
<Q337982048>	<wasCreatedOnDate>	"1960-##-##"^^xsd:date
<Q252678907>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q744736536>	<wasBornOnDate>	"1918-04-17"^^xsd:date
<Q-1334572211>	<happenedOnDate>	"2005-##-##"^^xsd:date
<Q-1110881866>	<diedOnDate>	"1881-02-03"^^xsd:date
<Q-422299637>	<wasCreatedOnDate>	"1923-##-##"^^xsd:date
<Q-1635180636>	<wasCreatedOnDate>	"1982-10-##"^^xsd:date
<Q-1174898768>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Q136157479>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Q-1330801999>	<wasBornOnDate>	"1867-##-##"^^xsd:date
<Q-928163857>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Q1015025084>	<wasBornOnDate>	"1974-06-11"^^xsd:date
<Q-1658277572>	<wasCreatedOnDate>	"1975-##-##"^^xsd:date
<Q286269053>	<wasCreatedOnDate>	"1900-##-##"^^xsd:date
<Q-858641257>	<wasCreatedOnDate>	"2000-09-04"^^xsd:date
<Q-726876599>	<wasBornOnDate>	"1948-28-02"^^xsd:date
<Q-815692799>	<wasCreatedOnDate>	"1992-##-##"^^xsd:date
<Q-2034782129>	<wasCreatedOnDate>	"2001-05-21"^^xsd:date
<Q1260470402>	<wasDestroyedOnDate>	"1971-05-21"^^xsd:date
<Q-875520184>	<diedOnDate>	"1981-02-09"^^xsd:date
<Q-1557760737>	<wasCreatedOnDate>	"1960-##-##"^^xsd:date
<Q789375654>	<wasCreatedOnDate>	"1912-##-##"^^xsd:date
<Q-1492244970>	<diedOnDate>	"1979-04-03"^^xsd:date
<Q2026065148>	<wasBornOnDate>	"1869-##-##"^^xsd:date
<Q-1630557677>	<wasCreatedOnDate>	"2004-##-##"^^xsd:date
<Q1416198586>	<wasCreatedOnDate>	"1952-07-22"^^xsd:date
<Q-320660001>	<wasCreatedOnDate>	"2013-04-02"^^xsd:date
<Q625266572>	<diedOnDate>	"1744-##-##"^^xsd:date
<Q189999197>	<wasBornOnDate>	"1891-06-09"^^xsd:date
<Q1868789735>	<wasDestroyedOnDate>	"1868-##-##"^^xsd:date
<Q307079343>	<wasCreatedOnDate>	"1979-07-31"^^xsd:date
<Q166751120>	<wasCreatedOnDate>	"1998-07-23"^^xsd:date
<Q741885097>	<happenedOnDate>	"2007-##-##"^^xsd:date
<Q-1789492710>	<wasCreatedOnDate>	"1975-##-##"^^xsd:date
<Q1660093315>	<wasCreatedOnDate>	"1976-##-##"^^xsd:date
<Q-220938718>	<wasCreatedOnDate>	"1990-##-##"^^xsd:date
<Q-1844873826>	<wasBornOnDate>	"1657-##-##"^^xsd:date
<Q769967314>	<happenedOnDate>	"1992-11-##"^^xsd:date
<Q-374983191>	<wasDestroyedOnDate>	"1988-##-##"^^xsd:date
<Q-1233639142>	<wasCreatedOnDate>	"1979-##-##"^^xsd:date
<Q-744087124>	<wasBornOnDate>	"1938-08-22"^^xsd:date
<Q1176563711>	<wasCreatedOnDate>	"2004-01-30"^^xsd:date
<Q627070847>	<wasCreatedOnDate>	"1815-##-##"^^xsd:date
<Q-1943328032>	<wasBornOnDate>	"1920-##-##"^^xsd:date
<Q471538053>	<wasCreatedOnDate>	"1918-##-##"^^xsd:date
<Q-136090335>	<wasCreatedOnDate>	"1871-##-##"^^xsd:date
<Q510732173>	<diedOnDate>	"305-##-##"^^xsd:date
<Q1862377291>	<wasBornOnDate>	"1968-01-12"^^xsd:date
<Q-453149966>	<wasBornOnDate>	"1803-07-27"^^xsd:date
<Q-429745146>	<wasCreatedOnDate>	"1894-##-##"^^xsd:date
<Q-217208141>	<diedOnDate>	"1977-02-08"^^xsd:date
<Q-891826637>	<wasCreatedOnDate>	"1970-##-##"^^xsd:date
<Q111292378>	<wasBornOnDate>	"1930-09-27"^^xsd:date
<Q1850735657>	<wasCreatedOnDate>	"1966-##-##"^^xsd:date
<Q2118841118>	<wasCreatedOnDate>	"1988-06-24"^^xsd:date
<Q-1835306270>	<wasCreatedOnDate>	"1997-##-##"^^xsd:date
<Q-1566354616>	<wasCreatedOnDate>	"1943-##-##"^^xsd:date
<Q-360071191>	<wasCreatedOnDate>	"2008-10-01"^^xsd:date
<Q-1152911606>	<wasCreatedOnDate>	"1871-##-##"^^xsd:date
<Q973409255>	<wasCreatedOnDate>	"1952-##-##"^^xsd:date
<Q-1161100907>	<diedOnDate>	"271-##-##"^^xsd:date
<Q1854071734>	<diedOnDate>	"2005-07-01"^^xsd:date
<Q236462198>	<wasBornOnDate>	"1991-##-##"^^xsd:date
<Q520380356>	<wasBornOnDate>	"1683-##-##"^^xsd:date
<Q1812045984>	<wasCreatedOnDate>	"1999-##-##"^^xsd:date
<Q2033321687>	<wasBornOnDate>	"1974-##-##"^^xsd:date
<Q545567773>	<diedOnDate>	"1967-01-04"^^xsd:date
<Q-2065279452>	<wasBornOnDate>	"1974-04-10"^^xsd:date
<Q-993253487>	<wasCreatedOnDate>	"1911-12-29"^^xsd:date
<Q-982542198>	<wasCreatedOnDate>	"1929-11-07"^^xsd:date
<Q-587716690>	<diedOnDate>	"1941-##-##"^^xsd:date
<Q-28951755>	<wasCreatedOnDate>	"2004-10-04"^^xsd:date
<Q-1272167233>	<wasBornOnDate>	"1990-09-17"^^xsd:date
<Q-554139956>	<diedOnDate>	"1972-##-##"^^xsd:date
<Q971729940>	<wasBornOnDate>	"1662-##-##"^^xsd:date
<Q713986489>	<wasCreatedOnDate>	"1898-##-##"^^xsd:date
<Q-1618105280>	<wasCreatedOnDate>	"1993-##-##"^^xsd:date
<Q32027368>	<wasCreatedOnDate>	"1848-10-09"^^xsd:date
<Q1936415532>	<wasCreatedOnDate>	"1990-08-##"^^xsd:date
<Q-1079330878>	<wasCreatedOnDate>	"1904-10-01"^^xsd:date
<Q-1722807866>	<wasCreatedOnDate>	"1943-##-##"^^xsd:date
<Q25970059>	<diedOnDate>	"1989-11-29"^^xsd:date
<Q-2019823828>	<wasCreatedOnDate>	"1964-##-##"^^xsd:date
<Q1325966321>	<wasCreatedOnDate>	"1965-##-##"^^xsd:date
<Q1735193823>	<wasCreatedOnDate>	"1984-##-##"^^xsd:date
<Q959265611>	<wasCreatedOnDate>	"1987-##-##"^^xsd:date
<Q1238335118>	<diedOnDate>	"1867-08-21"^^xsd:date
<Q-1885980542>	<wasCreatedOnDate>	"1889-##-##"^^xsd:date
<Q545103874>	<diedOnDate>	"2013-01-04"^^xsd:date
<Q15999488>	<wasDestroyedOnDate>	"2009-##-##"^^xsd:date
<Q40663145>	<diedOnDate>	"1939-06-27"^^xsd:date
<Q846589096>	<wasCreatedOnDate>	"1944-##-##"^^xsd:date
<Q-21991678>	<wasBornOnDate>	"1926-11-01"^^xsd:date
<Q228510293>	<wasCreatedOnDate>	"1874-##-##"^^xsd:date
<Q2007280723>	<wasDestroyedOnDate>	"2006-11-05"^^xsd:date
<Q1244618530>	<wasCreatedOnDate>	"2012-##-##"^^xsd:date
<Q-1916933194>	<diedOnDate>	"1998-10-28"^^xsd:date
<Q-1320164790>	<diedOnDate>	"1957-05-26"^^xsd:date
<Q-919137410>	<wasCreatedOnDate>	"1979-##-##"^^xsd:date
<Q368975370>	<wasCreatedOnDate>	"1979-06-15"^^xsd:date
<Q-940833640>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date
<Q-534632245>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<Q-1515001697>	<wasCreatedOnDate>	"2001-03-13"^^xsd:date
<Q1518501002>	<wasBornOnDate>	"1878-01-12"^^xsd:date
<Q627070847>	<wasDestroyedOnDate>	"1866-##-##"^^xsd:date
<Q915343389>	<wasCreatedOnDate>	"2013-08-28"^^xsd:date
<Q1928670449>	<wasBornOnDate>	"1942-09-15"^^xsd:date
<Q-1133310048>	<diedOnDate>	"1938-02-10"^^xsd:date
<Q-998040531>	<wasCreatedOnDate>	"1990-01-13"^^xsd:date
<Q-1918430415>	<wasBornOnDate>	"1974-11-22"^^xsd:date
<Q1965156280>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Q-277584857>	<wasCreatedOnDate>	"1797-##-##"^^xsd:date
<Q864474634>	<diedOnDate>	"1881-##-##"^^xsd:date
<Q-1997014084>	<wasCreatedOnDate>	"1988-##-##"^^xsd:date
<Q2088075857>	<wasCreatedOnDate>	"1965-##-##"^^xsd:date
<Q852272510>	<wasBornOnDate>	"1954-##-##"^^xsd:date
<Q1520091462>	<diedOnDate>	"1887-##-##"^^xsd:date
<Q2076784487>	<wasBornOnDate>	"1933-06-14"^^xsd:date
<Q288446524>	<diedOnDate>	"1315-##-##"^^xsd:date
<Q-2120076391>	<wasCreatedOnDate>	"1839-##-##"^^xsd:date
<Q402456975>	<wasCreatedOnDate>	"1946-##-##"^^xsd:date
<Q230224490>	<wasBornOnDate>	"1910-10-30"^^xsd:date
<Q-1431253227>	<wasCreatedOnDate>	"2003-##-##"^^xsd:date
<Q2107296654>	<diedOnDate>	"1618-##-##"^^xsd:date
<Q965272256>	<wasCreatedOnDate>	"1965-##-##"^^xsd:date
<Q799387385>	<wasBornOnDate>	"1932-05-10"^^xsd:date
<Q-135171558>	<diedOnDate>	"1939-05-22"^^xsd:date
<Q1516327732>	<wasCreatedOnDate>	"1912-##-##"^^xsd:date
<Q1605417265>	<wasCreatedOnDate>	"1879-##-##"^^xsd:date
<Q968772350>	<wasBornOnDate>	"1981-11-08"^^xsd:date
<Q-1270454105>	<diedOnDate>	"1881-##-##"^^xsd:date
<Q-179868107>	<wasCreatedOnDate>	"1879-##-##"^^xsd:date
<Q-590389542>	<wasCreatedOnDate>	"1913-##-##"^^xsd:date
<Q1430257098>	<wasCreatedOnDate>	"1988-09-09"^^xsd:date
<Q1850875968>	<wasCreatedOnDate>	"2012-09-##"^^xsd:date
<Q1539136842>	<wasBornOnDate>	"1707-##-##"^^xsd:date
<Q1277382328>	<wasCreatedOnDate>	"1948-##-##"^^xsd:date
<Q1450849600>	<wasCreatedOnDate>	"2005-04-18"^^xsd:date
<Q-1624435748>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date
<Q1604768091>	<wasCreatedOnDate>	"1981-##-##"^^xsd:date
<Q2096457875>	<wasCreatedOnDate>	"1905-03-30"^^xsd:date
<Q-286056877>	<wasBornOnDate>	"1954-##-##"^^xsd:date
<Q946525150>	<wasBornOnDate>	"1978-03-18"^^xsd:date
<Q656455617>	<wasCreatedOnDate>	"2000-01-10"^^xsd:date
<Q-1088298880>	<wasBornOnDate>	"1981-04-27"^^xsd:date
<Q1624871200>	<diedOnDate>	"1880-##-##"^^xsd:date
<Q-292682925>	<wasDestroyedOnDate>	"1995-07-26"^^xsd:date
<Q501782993>	<wasCreatedOnDate>	"1997-09-11"^^xsd:date
<Q-637122731>	<wasBornOnDate>	"1836-##-##"^^xsd:date
<Q-557815355>	<wasCreatedOnDate>	"1911-##-##"^^xsd:date
<Q-886850623>	<diedOnDate>	"1881-##-##"^^xsd:date
<Q1897806683>	<wasBornOnDate>	"1991-01-06"^^xsd:date
<Q1451464834>	<wasCreatedOnDate>	"1983-##-##"^^xsd:date
<Q1950239949>	<diedOnDate>	"1852-##-##"^^xsd:date
<Q1251044047>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q1086483624>	<wasCreatedOnDate>	"1928-##-##"^^xsd:date
<Q980314005>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Q-1918862884>	<wasCreatedOnDate>	"1948-##-##"^^xsd:date
<Q-1526041839>	<wasBornOnDate>	"1978-10-29"^^xsd:date
<Q-298763846>	<wasCreatedOnDate>	"2000-##-##"^^xsd:date
<Q969957426>	<diedOnDate>	"1932-10-26"^^xsd:date
<Q-74984086>	<wasBornOnDate>	"1873-##-##"^^xsd:date
<Q158165029>	<diedOnDate>	"1957-10-25"^^xsd:date
<Q-577316608>	<wasCreatedOnDate>	"2008-01-18"^^xsd:date
<Q-1683912407>	<wasCreatedOnDate>	"1977-08-18"^^xsd:date
<Q1566285283>	<wasCreatedOnDate>	"1962-07-##"^^xsd:date
<Q779473505>	<wasCreatedOnDate>	"1833-##-##"^^xsd:date
<Q-2059084820>	<diedOnDate>	"1646-##-##"^^xsd:date
<Q-471452721>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Q802293689>	<wasBornOnDate>	"1945-02-06"^^xsd:date
<Q88708317>	<wasCreatedOnDate>	"2005-11-07"^^xsd:date
<Q-1948602629>	<diedOnDate>	"1836-##-##"^^xsd:date
<Q1484789277>	<wasBornOnDate>	"1880-01-26"^^xsd:date
<Q-637387539>	<diedOnDate>	"1963-03-16"^^xsd:date
<Q-666351420>	<wasBornOnDate>	"1981-##-##"^^xsd:date
<Q1993637219>	<wasDestroyedOnDate>	"1983-##-##"^^xsd:date
<Q195452337>	<diedOnDate>	"1557-##-##"^^xsd:date
<Q720421730>	<wasCreatedOnDate>	"1862-##-##"^^xsd:date
<Q1997684483>	<wasCreatedOnDate>	"2005-04-27"^^xsd:date
<Q10460124>	<diedOnDate>	"1586-12-12"^^xsd:date
<Q-385516618>	<wasCreatedOnDate>	"1976-##-##"^^xsd:date
<Q-1171564187>	<wasBornOnDate>	"1899-##-##"^^xsd:date
<Q-499788730>	<wasBornOnDate>	"1955-12-05"^^xsd:date
<Q-455231020>	<wasBornOnDate>	"1968-12-02"^^xsd:date
<Q-736765394>	<wasDestroyedOnDate>	"1991-##-##"^^xsd:date
<Q1677629942>	<wasBornOnDate>	"1978-07-23"^^xsd:date
<Q947249696>	<wasCreatedOnDate>	"2008-04-23"^^xsd:date
<Q-46168850>	<wasBornOnDate>	"1983-##-##"^^xsd:date
<Q825632033>	<diedOnDate>	"1939-##-##"^^xsd:date
<Q-1948991973>	<wasBornOnDate>	"1949-##-##"^^xsd:date
<Q626221734>	<wasCreatedOnDate>	"1973-##-##"^^xsd:date
<Q-1657926199>	<wasCreatedOnDate>	"1973-##-##"^^xsd:date
<Q-1237954512>	<wasCreatedOnDate>	"2008-02-##"^^xsd:date
<Q722994103>	<wasCreatedOnDate>	"2002-##-##"^^xsd:date
<Q1774162554>	<happenedOnDate>	"1995-##-##"^^xsd:date
<Q-1795225543>	<wasBornOnDate>	"1923-06-16"^^xsd:date
<Q2033660737>	<wasCreatedOnDate>	"1947-02-10"^^xsd:date
<Q42621440>	<wasCreatedOnDate>	"1958-10-02"^^xsd:date
<Q-971079586>	<wasCreatedOnDate>	"1860-##-##"^^xsd:date
<Q865698216>	<wasCreatedOnDate>	"1837-##-##"^^xsd:date
<Q-327473846>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q336649579>	<wasCreatedOnDate>	"1795-05-07"^^xsd:date
<Q-1344139705>	<wasCreatedOnDate>	"2012-09-04"^^xsd:date
<Q1457385378>	<wasBornOnDate>	"1910-12-16"^^xsd:date
<Q1998855455>	<diedOnDate>	"1886-06-13"^^xsd:date
<Q621177929>	<wasCreatedOnDate>	"2010-03-23"^^xsd:date
<Q-995648634>	<wasCreatedOnDate>	"1971-11-##"^^xsd:date
<Q-696008684>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date
<Q-1338263162>	<diedOnDate>	"1899-07-19"^^xsd:date
<Q-1879522550>	<wasCreatedOnDate>	"2011-10-19"^^xsd:date
<Q-1848025780>	<wasCreatedOnDate>	"2010-01-12"^^xsd:date
<Q-1298456175>	<wasBornOnDate>	"1950-##-##"^^xsd:date
<Q1491740157>	<wasCreatedOnDate>	"1999-07-23"^^xsd:date
<Q1159684008>	<wasBornOnDate>	"1949-##-##"^^xsd:date
<Q1250358636>	<wasCreatedOnDate>	"1957-##-##"^^xsd:date
<Q-2096379140>	<wasCreatedOnDate>	"1986-05-23"^^xsd:date
<Q490851482>	<diedOnDate>	"1654-##-##"^^xsd:date
<Q1365743440>	<wasCreatedOnDate>	"1895-##-##"^^xsd:date
<Q254674128>	<wasCreatedOnDate>	"1916-11-##"^^xsd:date
<Q-2081610436>	<wasCreatedOnDate>	"2000-03-27"^^xsd:date
<Q-1049788230>	<wasCreatedOnDate>	"1932-10-31"^^xsd:date
<Q-654732487>	<wasCreatedOnDate>	"1871-##-##"^^xsd:date
<Q1016405844>	<wasCreatedOnDate>	"1955-##-##"^^xsd:date
<Q-503323789>	<diedOnDate>	"1646-##-##"^^xsd:date
<Q-1389359294>	<diedOnDate>	"1907-07-05"^^xsd:date
<Q-762078194>	<wasCreatedOnDate>	"1971-##-##"^^xsd:date
<Q-1185277307>	<wasCreatedOnDate>	"2008-##-##"^^xsd:date
<Q-1030856207>	<wasBornOnDate>	"1808-06-16"^^xsd:date
<Q-559246501>	<wasBornOnDate>	"1940-##-##"^^xsd:date
<Q176098318>	<diedOnDate>	"1922-03-11"^^xsd:date
<Q-2049939478>	<wasBornOnDate>	"1900-05-17"^^xsd:date
<Q-1200440603>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q944455360>	<wasCreatedOnDate>	"2002-09-22"^^xsd:date
<Q-120742853>	<wasCreatedOnDate>	"1996-##-##"^^xsd:date
<Q-294059117>	<wasCreatedOnDate>	"1898-##-##"^^xsd:date
<Q-965096408>	<diedOnDate>	"1831-02-14"^^xsd:date
<Q1092313041>	<wasBornOnDate>	"1961-03-27"^^xsd:date
<Q409735267>	<wasCreatedOnDate>	"1944-##-##"^^xsd:date
<Q-251942925>	<wasCreatedOnDate>	"1985-06-14"^^xsd:date
<Q-3344479>	<wasCreatedOnDate>	"1958-##-##"^^xsd:date
<Q-1081331509>	<wasCreatedOnDate>	"2005-##-##"^^xsd:date
<Q519386967>	<diedOnDate>	"1846-##-##"^^xsd:date
<Q2144476356>	<diedOnDate>	"2010-09-20"^^xsd:date
<Q-467382689>	<diedOnDate>	"1903-##-##"^^xsd:date
<Q1983705560>	<wasBornOnDate>	"1672-03-##"^^xsd:date
<Q-1495565056>	<wasBornOnDate>	"1965-##-##"^^xsd:date
<Q64507394>	<wasCreatedOnDate>	"1995-09-11"^^xsd:date
<Q1091861914>	<wasCreatedOnDate>	"2011-09-21"^^xsd:date
<Q2031665968>	<wasBornOnDate>	"1892-08-##"^^xsd:date
<Q1483498207>	<wasCreatedOnDate>	"1988-##-##"^^xsd:date
<Q739637242>	<wasBornOnDate>	"1714-##-##"^^xsd:date
<Q-1996338652>	<wasBornOnDate>	"1872-02-20"^^xsd:date
<Q-1822272749>	<wasCreatedOnDate>	"2001-##-##"^^xsd:date
<Q-557377839>	<wasCreatedOnDate>	"1939-##-##"^^xsd:date
<Q-1890742652>	<wasCreatedOnDate>	"1925-##-##"^^xsd:date
<Q2121010346>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q1243197325>	<wasCreatedOnDate>	"1916-##-##"^^xsd:date
<Q-60861874>	<wasBornOnDate>	"1633-##-##"^^xsd:date
<Q1766895604>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date
<Q944379841>	<wasBornOnDate>	"1911-09-09"^^xsd:date
<Q80043347>	<wasBornOnDate>	"1979-06-09"^^xsd:date
<Q-2021771412>	<wasBornOnDate>	"1768-##-##"^^xsd:date
<Q667902315>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date
<Q752428522>	<wasCreatedOnDate>	"1964-##-##"^^xsd:date
<Q-295589844>	<wasCreatedOnDate>	"1975-##-##"^^xsd:date
<Q187531636>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<Q-68275319>	<wasCreatedOnDate>	"2005-09-11"^^xsd:date
<Q1534181462>	<wasCreatedOnDate>	"1913-##-##"^^xsd:date
<Q1287001566>	<wasCreatedOnDate>	"1990-##-##"^^xsd:date
<Q530472619>	<wasCreatedOnDate>	"2013-09-06"^^xsd:date
<Q-875230620>	<wasCreatedOnDate>	"2013-11-18"^^xsd:date
<Q-1776361796>	<wasBornOnDate>	"1950-10-07"^^xsd:date
<Q-1913136772>	<wasCreatedOnDate>	"1994-##-##"^^xsd:date
<Q-741164704>	<wasBornOnDate>	"1953-04-09"^^xsd:date
<Q-2029629361>	<wasDestroyedOnDate>	"1986-07-08"^^xsd:date
<Q465505255>	<wasBornOnDate>	"1940-06-30"^^xsd:date
<Q455468792>	<diedOnDate>	"1642-##-##"^^xsd:date
<Q-862598545>	<wasCreatedOnDate>	"1940-12-25"^^xsd:date
<Q-320188901>	<wasCreatedOnDate>	"2003-##-##"^^xsd:date
<Q-2115963320>	<wasBornOnDate>	"1960-12-09"^^xsd:date
<Q77427873>	<wasBornOnDate>	"1930-##-##"^^xsd:date
<Q1994565781>	<wasCreatedOnDate>	"1987-##-##"^^xsd:date
<Q-2112178035>	<wasDestroyedOnDate>	"2012-04-22"^^xsd:date
<Q-1301297494>	<diedOnDate>	"2004-09-30"^^xsd:date
<Q1243747246>	<wasCreatedOnDate>	"2000-09-##"^^xsd:date
<Q-1295060335>	<wasBornOnDate>	"1949-##-##"^^xsd:date
<Q-1535067380>	<wasBornOnDate>	"1790-12-16"^^xsd:date
<Q-1829230487>	<wasCreatedOnDate>	"1930-##-##"^^xsd:date
<Q2127924103>	<wasBornOnDate>	"1746-03-18"^^xsd:date
<Q2109376346>	<wasBornOnDate>	"1796-07-26"^^xsd:date
<Q-331403427>	<wasBornOnDate>	"1949-##-##"^^xsd:date
<Q349096748>	<wasBornOnDate>	"1986-10-29"^^xsd:date
<Q209684615>	<wasCreatedOnDate>	"1997-##-##"^^xsd:date
<Q757697099>	<wasCreatedOnDate>	"1958-09-15"^^xsd:date
<Q-1224282780>	<diedOnDate>	"1901-##-##"^^xsd:date
<Q-497820862>	<wasBornOnDate>	"1985-03-16"^^xsd:date
<Q-1677597482>	<wasBornOnDate>	"1997-01-11"^^xsd:date
<Q552287351>	<wasCreatedOnDate>	"1964-07-02"^^xsd:date
<Q1933955966>	<diedOnDate>	"1016-11-30"^^xsd:date
<Q66236803>	<wasBornOnDate>	"1966-11-28"^^xsd:date
<Q96154908>	<wasCreatedOnDate>	"1968-##-##"^^xsd:date
<Q-943136290>	<wasDestroyedOnDate>	"2014-##-##"^^xsd:date
<Q-1171107037>	<wasBornOnDate>	"1960-02-27"^^xsd:date
<Q-1769906473>	<wasCreatedOnDate>	"2006-04-21"^^xsd:date
<Q-2135150794>	<wasCreatedOnDate>	"1976-##-##"^^xsd:date
